分类,故障模式,故障场景,故障注入手段,优先级,自动化状态,自动化用例路径,SMTX OS 5.1.0 测试,SMTX OS 5.0.6 测试,SMTX OS 5.1.1 测试,SMTX OS 6.0.0 测试
,僵尸进程（Z 状态）,任意一个节点上 dnsmasq 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 dnsmasq 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 dnsmasq 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 dnsmasq 服务处于停止状态，持续 5～60 分钟,systemctl stop dnsmasq.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 dnsmasq 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 dnsmasq 服务处于运行状态,systemctl start dnsmasq.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 dnsmasq 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 dnsmasq 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
l2ping@storage,kill -9,任意一个节点上 kill -9 l2ping (storage) 进程,kill -9 <pid>,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 l2ping (storage) 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 l2ping (storage) 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 l2ping (storage) 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 l2ping (storage) 进程进入 D 状态,,P1,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 l2ping (storage) 进程挂起（kill -19）,kill -SIGSTOP <pid>,P1,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 l2ping (storage) 进程进入 Z 状态,,P1,Pending,,,,,
,进程卡死不响应,任意一个节点上 l2ping (storage) 进程卡死不响应,,P1,Pending,,,,,
,服务异常,任意一个节点上 l2ping@storage 服务发生重启,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 l2ping@storage 服务处于停止状态，持续 5～60 分钟,systemctl stop l2ping@storage.service,P1,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 l2ping@storage 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 l2ping (storage) 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 l2ping (storage) 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
l2ping@access,kill -9,任意一个节点上 kill -9 l2ping (access) 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 l2ping (access) 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 l2ping (access) 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 l2ping (access) 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 l2ping (access) 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 l2ping (access) 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 l2ping (access) 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 l2ping (access) 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 l2ping@access 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 l2ping@access 服务处于停止状态，持续 5～60 分钟,systemctl stop l2ping@access.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 l2ping@access 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 l2ping (access) 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 l2ping (access) 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
vipservice,kill -9,任意一个节点上 kill -9 vipservice 进程,kill -9 <pid>,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 vipservice 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 vipservice 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 vipservice 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 vipservice 进程进入 D 状态,,P1,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 vipservice 进程挂起（kill -19）,kill -SIGSTOP <pid>,P1,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 vipservice 进程进入 Z 状态,,P1,Pending,,,,,
,进程卡死不响应,任意一个节点上 vipservice 进程卡死不响应,,P1,Pending,,,,,
,服务异常,任意一个节点上 vipservice 服务发生重启,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 vipservice 服务处于停止状态，持续 5～60 分钟,systemctl stop vipservice.service,P1,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 vipservice 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 vipservice 服务处于运行状态,systemctl start vipservice.service,P3,Plan to Automate,,,,,
,切主,vipservice 发生一次切主,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,vipservice 频繁切主，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 vipservice 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 vipservice 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
log-collector,kill -9,任意一个节点上 kill -9 log-collector 进程,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 log-collector 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 log-collector 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 log-collector 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 log-collector 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 log-collector 进程挂起（kill -19）,,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 log-collector 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 log-collector 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 log-collector 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 log-collector 服务处于停止状态，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 log-collector 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 log-collector 服务处于运行状态,,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 log-collector 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 log-collector 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
ntpm,kill -9,NTPm Leader 所在的节点上 kill -9 ntpm 进程,,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 NTPm Leader 所在的节点上的 ntpm 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,一个 NTPm Follower 所在的节点上 kill -9 ntpm 进程,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 一个 NTPm Follower 所在的节点上的 ntpm 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,NTPm Leader 所在的节点上 kill -15 ntpm 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 NTPm Leader 所在的节点上的 ntpm 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,一个 NTPm Follower 所在的节点上 kill -15 ntpm 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 一个 NTPm Follower 所在的节点上的 ntpm 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,NTPm Leader 所在的节点上 ntpm 进程进入 D 状态,,P1,Pending,,,,,
,,一个 NTPm Follower 所在的节点上 ntpm 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,NTPm Leader 所在的节点上 ntpm 进程挂起（kill -19）,,P1,Automated,testcases.fault.node.service.fault_pause_process,,,,
,,一个 NTPm Follower 所在的节点上 ntpm 进程挂起（kill -19）,,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,NTPm Leader 所在的节点上 ntpm 进程进入 Z 状态,,P1,Pending,,,,,
,,一个 NTPm Follower 所在的节点上 ntpm 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,NTPm Leader 所在的节点上 ntpm 进程卡死不响应,,P1,Pending,,,,,
,,一个 NTPm Follower 所在的节点上 ntpm 进程卡死不响应,,P2,Pending,,,,,
,服务异常,NTPm Leader 所在的节点上 ntpm 服务处于停止状态，持续 5～60 分钟,,P1,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,一个 NTPm Follower 所在的节点上 ntpm 服务处于停止状态，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 ntpm 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,切主,ntpm 发生一次切主,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,ntpm 频繁切主，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,CPU 资源消耗高（随机持续时间）,NTPm Leader 所在的节点上 ntpm 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
,,一个 NTPm Follower 所在的节点上 ntpm 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,NTPm Leader 所在的节点上 ntpm 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
,,一个 NTPm Follower 所在的节点上 ntpm 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
chronyd,kill -9,集群内 NTP Server 所在的节点上 kill -9 chronyd 进程,,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 集群内 NTP Server 所在的节点上的 chronyd 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,一个非集群内 NTP Server 所在的节点上 kill -9 chronyd 进程,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 一个非集群内 NTP Server 所在的节点上的 chronyd 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,集群内 NTP Server 所在的节点上 kill -15 chronyd 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 集群内 NTP Server 所在的节点上的 chronyd 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,一个非集群内 NTP Server 所在的节点上 kill -15 chronyd 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 一个非集群内 NTP Server 所在的节点上的 chronyd 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,集群内 NTP Server 所在的节点上 chronyd 进程进入 D 状态,,P1,Pending,,,,,
,,一个非集群内 NTP Server 所在的节点上 chronyd 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,集群内 NTP Server 所在的节点上 chronyd 进程挂起（kill -19）,,P1,Automated,testcases.fault.node.service.fault_pause_process,,,,
,,一个非集群内 NTP Server 所在的节点上 chronyd 进程挂起（kill -19）,,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,集群内 NTP Server 所在的节点上 chronyd 进程进入 Z 状态,,P1,Pending,,,,,
,,一个非集群内 NTP Server 所在的节点上 chronyd 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,集群内 NTP Server 所在的节点上 chronyd 进程卡死不响应,,P1,Pending,,,,,
,,一个非集群内 NTP Server 所在的节点上 chronyd 进程卡死不响应,,P2,Pending,,,,,
,服务异常,集群内 NTP Server 所在的节点上 chronyd 服务处于停止状态，持续 5～60 分钟,,P1,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,一个非集群内 NTP Server 所在的节点上 chronyd 服务处于停止状态，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 chronyd 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,切主,chronyd 发生一次切主,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,chronyd 频繁切主，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,CPU 资源消耗高（随机持续时间）,集群内 NTP Server 所在的节点上 chronyd 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
,,一个非集群内 NTP Server 所在的节点上 chronyd 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,集群内 NTP Server 所在的节点上 chronyd 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
,,一个非集群内 NTP Server 所在的节点上 chronyd 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
